name,reason
sample_00002183,"In the video, the scene shows a man standing in the kitchen, wearing only a pink apron on his upper body, holding a spoon, and looking quite funny. In the video, he has a happy expression, with the corners of his mouth upturned, and seems to be speaking or singing loudly, which may indicate that he is enjoying the cooking process. We can infer that the emotional state of the character in this video is happy and satisfied, as he is enjoying his time, possibly hosting a cooking show or simply entertaining himself and his friends. Overall, the video conveys a relaxed and pleasant atmosphere. In the audio, the voice starts with a prolonged ""Hey"" and a rising tone, which can be felt as a cheerful mood of the character. In the text, the subtitle says, ""Hey, the cooking is just right."" This sentence is likely the man commenting on the cooking time of his dish. Based on the audio clue of the character's voice starting with a prolonged ""Hey"" and a rising tone, as well as the happy and joyful emotions displayed by the man in the video, we can infer that this sentence is the man proudly announcing that the cooking time of his dish is just right, expressing his satisfaction and pride in his cooking skills and results. Overall, the video, audio, and subtitle content all convey the man's happy and satisfied emotional state."
sample_00002187,"In the video, the frame includes a woman and a man. The man on the left side has his back to the camera, while the woman on the right side is facing the camera. We mainly analyze the woman's emotional state. The scene is outdoors at night, and there seems to be a car passing by in the background, indicating that it is by the roadside. At the beginning of the video, her facial expression appears somewhat nervous and displeased, seemingly expressing some strong emotions or opinions towards the man. As time goes on, she waves her arms up and down and accompanies it with body movements, which is usually body language during intense discussions or arguments. Overall, this video may depict a tense conversation or argument involving strong emotional expressions. In the audio, the speech is fast-paced, loud, and emotionally charged. Overall, the characters' emotions are very excited and angry. In the text, the subtitle says, ""There's something, go make an appointment with my secretary. What am I? I'm just a decoration."" This sentence may be the woman's expression of complaint or dissatisfaction towards the man. Based on the woman's tense and displeased facial expression in the video clues, as well as the intense waving of her arms and body movements, it can be inferred that this sentence carries a sense of anger and excitement. Additionally, the description of fast-paced speech, loud volume, and emotionally charged tone in the audio clues also support this inference. Therefore, this sentence expresses the woman's dissatisfaction and anger towards the man."
sample_00002212,"In the video, the screen shows a female character, and the environment looks like indoors, possibly at home. In the video, she slightly furrows her brows, her eyes are slightly red, and her facial expression appears somewhat sad. Her mouth is moving slightly, as if she is expressing her sadness. In the audio, the character's tone is low, as if she doesn't have much strength to speak, suggesting that her mood is heavy. In the text, the subtitle says, ""This way, you can feel a little better, right?"" This sentence may be the female character comforting or consoling someone. Based on the description of the female character slightly furrowing her brows, her eyes being red, and her sad facial expression in the video clues, as well as the description of the character's low and weak tone in the audio clues, we can infer that this sentence is the female character comforting or consoling someone, hoping that the other person can feel better. This sentence expresses the female character's concern and care for others' difficulties or pain, which aligns with her displayed sad emotions."
sample_00002220,"In the video, the screen shows a woman. In the video, she frowns and has a negative facial expression. During the conversation, she accompanies it with obvious head and hand movements, indicating that she is emotionally excited and seems to be emphasizing her point of view. Her gaze is directed towards the character below her, and her mouth moves frequently, suggesting that she is arguing with the other person. In the audio, the voice is urgent and the character's emotions are excited and anxious. In the text, the subtitle says, ""Why don't you go after it? Why are you sitting here and arguing with yourself?"" This sentence may be a woman's accusation or criticism of the character below her. Based on the video clues of the woman frowning, having a negative facial expression, accompanied by obvious head and hand movements, and looking at the character below her, it can be inferred that the woman is emotionally excited and seems to be arguing with the other person. At the same time, based on the audio clue describing the urgent and excited emotions, it can further confirm the woman's emotional state. Therefore, this sentence expresses the woman's dissatisfaction and anger, as she blames the other person for not taking action and just sitting in one place."
sample_00002223,"In the video, the screen shows a male character on the left (facing the camera) and a female character on the right (with her back to the camera). We mainly analyze the emotional state of the male character. The background is blurry, but it can be seen that he is in an indoor environment. At the beginning of the video, he seems to sigh, purses his lips, and lowers his head, with a somewhat heavy facial expression. In the following scenes, he turns his head to one side, his eyes move left and right, and he still purses his lips. This body language may indicate that he is thinking about something. In the middle of the video, his gaze finally looks at the other person, but quickly looks down again, then looks at the other person again, and starts looking down. It seems that after thinking and struggling, he finally decides to speak out about something, going through a process of psychological struggle. In the audio, the character makes a ""tsk"" sound at the beginning, followed by a period of silence. Then there is a deep inhaling sound, indicating that the character has been thinking for a while. After that, the character's voice is very low and sounds very sad. Overall, the character, after experiencing inner struggle, speaks out something that makes him sad.In the text, the subtitle says, ""Chen Fang is dead."" This sentence is likely spoken by the male character. Based on the heavy expression of the male character in the video clues, the body language of thinking, and the audio clue of the character's contemplative and sad tone, we can infer that this sentence is spoken by the male character after experiencing inner struggle. Since the subtitle mentions ""Chen Fang is dead,"" it can be speculated that the male character may be expressing sadness and grief over Chen Fang's death."
sample_00002238,"In the video, the scene includes a man facing the camera and a woman with her back to the camera. We mainly analyze the emotional state of the man. In the video, he is sitting on the ground, and the woman next to him seems to be comforting him by touching his wrist. This scene may indicate that the man is going through some difficulties or feeling down. His gaze is not on the other person, indicating that he is thinking or reminiscing about something. His eyes appear somewhat melancholic, and his hands are fidgeting, possibly indicating that he is talking about something sad. In the audio, the character's tone is low and the speech is slow, conveying a heavy emotional burden, appearing somewhat sad and upset. In the text, the subtitle reads, ""It was only in the cemetery that I realized how easy it is to criticize others, but how difficult it is to change oneself."" This sentence may indicate that the man is reflecting or reminiscing about a past experience and feeling regret or self-blame for his actions or attitude. Based on the man's facial expressions and movements in the video clues, his gaze is not on the other person, his eyes appear melancholic, and his hands are fidgeting, all indicating his low emotional state and contemplative state. At the same time, the audio clue describes a character with a low tone, slow speech, and a sad and upset emotion, which aligns with the emotional state displayed by the man in the video. Therefore, this sentence may be the man's reflection and remorse for his past actions, expressing his inner pain and sadness."
sample_00002244,"In the video, the screen shows a woman, and the scene should be indoors. In the video, her eyebrows are slightly furrowed, and her facial expression shows a negative emotion of the character. Her gaze is fixed on the other person, and there is obvious movement of her head during the conversation, indicating that the character is speaking forcefully, possibly arguing with the other person. Her eye sockets are slightly red, indicating that she may also be feeling upset. In the audio, the volume is high, the speech is fast, and there is some excitement in the tone. In the text, the subtitle says, ""If there is no belief, how can I get through it?"" This sentence may express the emotional state and inner feelings of the female character. Based on the negative emotions shown on the female character's facial expression, the fixed gaze on the other person, the obvious movement of the head, and the slightly red eye sockets in the video clues, it can be inferred that she may be arguing with the other person and feeling upset. At the same time, based on the audio clues of high volume, fast speech, and some excitement in the tone, it can be further confirmed that the female character is emotionally excited and dissatisfied when saying this sentence. Therefore, this sentence expresses the belief in the female character's persistence and self-worth, possibly defending herself or expressing her stance during the argument."
sample_00002253,"In the video, the scene shows a middle-aged man sitting on a bed, with what appears to be an indoor environment in the background. At the beginning of the video, his facial expression is very negative. In the following scenes, he lifts his head to speak, making direct eye contact with someone, and displaying a somewhat arrogant attitude. At the same time, there is movement in his head, seemingly emphasizing his opinions or viewpoints. In the audio, the character raises his voice when expressing ""what's more"". Then, the character defends his actions in a questioning tone. In the text, the subtitle reads: ""What's more, I don't have any cash on hand, how can I go to their house?"" This sentence may be the man defending his actions. Based on the negative facial expression and arrogant posture of the man in the video clues, as well as the raised voice and defensive questioning tone in the audio clues, we can infer that this sentence carries a sense of anger or dissatisfaction. The man may be expressing his inability to go to the other person's house and feeling unhappy or angry about it."
sample_00002254,"In the video, the screen shows a woman driving while talking on her phone. In the video, her facial expression is smiling, indicating a pleasant mood. Her smile and relaxed posture suggest that her emotional state remained stable and positive throughout the conversation, further reinforcing the impression that she was having a pleasant dialogue. In the audio, the character's tone is gentle. Combined with the text content, it can be sensed that the character is anticipating something. Overall, the character's emotions are positive and optimistic. In the text, the subtitle reads, ""Hello, husband, have you landed?"" This sentence is likely the woman speaking to her husband on the phone. Based on the woman's smiling facial expression and relaxed posture in the video, as well as the character's gentle tone and sense of anticipation in the audio, we can infer that this sentence is a warm and happy greeting from the woman to her husband. The woman's joyful mood and positive attitude further support this inference."
sample_00002259,"In the video, the screen shows a female character, and the environment looks like indoors. In the video, her facial expression appears confident and relaxed, with a slight upward curve at the corners of her mouth. Her gaze is direct, seemingly engaging in a friendly or confident conversation. Overall, she is engaging in a relatively pleasant and relaxed dialogue, without showing extreme emotional fluctuations. In the audio, the character's tone and intonation are relatively steady. Towards the end of the speech, the pace quickens slightly, and the tone lowers, with a hint of teasing. In the text, the subtitle reads: ""Otherwise, why have I been single for so many years? My parents have urged me so many times, but I still refuse to find a girlfriend, huh?"" This sentence may be spoken by the female character during a relatively relaxed and pleasant conversation. Based on the confident and relaxed facial expression and direct gaze of the female character in the video clues, as well as the steady tone and teasing tone in the audio clues, we can infer that this sentence is the female character teasing herself about being single, expressing a humorous and relaxed attitude. Overall, the female character is engaging in a friendly conversation without showing extreme emotional fluctuations."
sample_00002277,"In the video, the screen shows a woman sitting on a sofa. At the beginning of the video, her eyebrows slightly furrowed, and her facial expression appeared somewhat worried. Her gaze did not look at the other person, seemingly pondering about something. In the middle of the video, she turned her head and looked at the other person, seemingly seeking their help. In the audio, it is impossible to determine the emotional state of the person. In the text, the subtitle says, ""So, what should we do next?"" This sentence may be a question the woman asked the other person after thinking. Based on the woman's worried expression and thoughtful actions in the video, as well as her head turning and looking at the other person, we can infer that this sentence may carry a sense of anxiety or uncertainty. The woman may be facing some kind of dilemma or problem and hoping for help or advice from the other person. Since the audio clues cannot determine the emotional state of the person, we can only speculate based on the video clues and subtitle content."
sample_00002280,"In the video, the screen shows a male character in what appears to be an indoor space. At the beginning of the video, his gaze is downward, with no obvious upward or downward movement of the corners of his mouth. His overall facial expression is neutral, suggesting that he is thinking while speaking. In the final shot, he lifts his head and looks towards someone, indicating a shift in his attention or a response to someone's words or an event. Taking these clues into consideration, we can infer that the male character in the video is likely engaged in a calm conversation. His emotional state remains relatively stable throughout most of the video. In the audio, there is a sigh at the beginning of the speech, ""Oh dear."" Combined with the text content, it can be inferred that the character is somewhat worried. In the text, the subtitle reads, ""Oh dear, now the last question is tricky."" This sentence is likely spoken by the male character in response to a question. Based on the neutral facial expression and downward gaze of the male character in the video clues, as well as the sigh in the audio and the content of the subtitle, we can deduce that the male character may be feeling some worry or hesitation. His emotional state remains relatively stable throughout most of the video, but he may be uncertain or concerned when answering the last question."
sample_00002283,"In the video, the screen shows a male character in an indoor setting. At the beginning of the video, his eyebrows are raised, and there are noticeable forehead wrinkles. He stares directly at the person he is talking to, with his facial muscles tense, giving off an overall aggressive vibe. In the middle of the video, his brows furrow, and there is an increase in movement of his mouth, indicating that he is speaking with more force. At the same time, he trembles his hand while pointing at himself, appearing quite excited. In the audio, the character speaks with great force, displaying a highly emotional state. The volume of his voice continuously rises throughout three sentences, showing an increasing level of agitation, and in the end, he vents his emotions by shouting. Overall, his emotions are very angry. In the text, the subtitle reads: ""Is this child yours alone? I am the child's father, shouldn't you have discussed it with me first?"" This sentence expresses the male character's anger. Based on the aggressive facial expression, tense facial muscles, and trembling hand gesture in the video, it can be inferred that he is emotionally excited while expressing this sentence. Additionally, the audio clue describes the character speaking with great force, becoming increasingly agitated, and ultimately venting his emotions through shouting, further confirming his anger. Therefore, this sentence expresses the male character's dissatisfaction and anger towards the other person's decision without prior consultation."
sample_00002292,"In the video, the screen shows a male character in what appears to be an indoor environment, as curtains can be seen in the background. In the video, he frowns and his facial expression looks serious, indicating some nervousness and concern. He maintains direct eye contact with the other person and his mouth moves, indicating that he is engaged in a serious conversation. Towards the end of the video, he accompanies his speech with head movements, which often signify emphasis. Overall, he is engaged in a conversation that is not easygoing.In the audio, the character's tone is serious. Combined with the text content, it seems to carry a sense of admonishment towards the other person.In the text, the subtitle reads: ""You forgot what the doctor said, the doctor said if you have a child, there will be a risk to your life."" This sentence may be an expression of advice or warning from the male character to the other person. Based on the serious facial expression and direct eye contact of the male character in the video, as well as the emphasized head movements, it can be inferred that he is engaged in a serious conversation and his tone is serious. Combined with the description of the serious tone and admonishing meaning in the audio clues, it can be speculated that this sentence is the male character reminding the other person about the potential life-threatening risks of having a child, expressing his concern and nervousness."
sample_00002298,"In the video, the screen shows a male character, and the scene should be indoors. In the video, he frowns, his facial muscles are tense, his eyes are staring straight at the other person, and his facial expression appears somewhat angry. His mouth movement frequency and amplitude are large, indicating that he is passionately expressing his views or emotions. Based on these scenes, it can be inferred that the male character in this video is likely engaged in a tense conversation, and his emotional state is excited and very angry. In the audio, the speed of speech is fast, the volume is high, and the character is very excited and angry. The emphasis is particularly on the phrase ""I saved up for it"", accompanied by the sound of tapping the table, highlighting the character's hard work. In the text, the subtitle says, ""That's money I saved up penny by penny to fix the car. I ask you, have I ever asked you to skip a meal?"" This sentence expresses the anger and excitement of the male character. Based on the video clues of the male character frowning, facial muscles tense, eyes staring straight at the other person, and the large frequency and amplitude of mouth movement, it can be inferred that the male character is engaged in a tense conversation and his emotional state is excited and very angry. In addition, the audio clue of the character speaking quickly and loudly shows a very excited and angry emotion. Therefore, the tone and emotional state of this sentence are consistent with the performance in the video and audio clues, expressing the anger and excitement of the male character."
sample_00002303,"In the video, the scene shows a man wearing glasses sitting in an indoor environment that appears to be an office or meeting room. In the video, his eyes are half-closed, looking downwards, with a tightly furrowed brow, and his facial expression looks very sad. Overall, the character is experiencing an inner struggle. In the audio, the tone is low and seems to be accompanied by a sob. In the text, the subtitle reads, ""Malicious subordinates."" This sentence may be the man's evaluation or accusation towards someone or a group. Based on the visual clues of the man's half-closed eyes, downward gaze, tightly furrowed brow, and overall very sad facial expression, it can be inferred that the man may have expressed anger, disappointment, or frustration when saying this sentence. At the same time, based on the audio clue describing a low tone and a sob-like quality, it can be further inferred that the man may have said this sentence in a state of sadness or despair. Therefore, this sentence may be a negative evaluation or accusation from the man towards someone or a group, expressing his disappointment and anger."
sample_00002306,"In the video, the screen shows a male character, and the background should be indoors. In the video, his eyebrows are raised, the corners of his mouth are slightly upturned, he has a smile on his face, and his eyes are looking directly at the other person, showing a friendly and open emotional state. Over time, the man's smile becomes more apparent, his eyes slightly squint, and his expression appears more sincere and joyful. Overall, he may be enjoying a relaxed and pleasant conversation. However, at the same time, he seems to be pointed at with a pen, which is often accompanied by the other person's accusation. At this point, his smile may be more complex, possibly indicating an attempt to avoid his own mistakes or please the other person. Therefore, the specific emotional state of the character needs to be analyzed in conjunction with additional context. In the audio, it is impossible to determine the character's emotional state. In the text, the subtitle content ""Yes, yes, yes."" This sentence may be the male character's response or confirmation to the other person. Since the audio clues cannot determine the character's emotional state, we can only analyze based on the video clues. Based on the male character's smile and direct eye contact with the other person in the video, as well as the scene where he is pointed at with a pen, we can infer that this sentence may indicate the male character actively participating in the conversation and possibly answering the other person's question or confirming their viewpoint. Due to the lack of specific intonation and tone clues, it is impossible to determine the emotional state expressed by this sentence."
sample_00002311,"In the video, the screen shows a man wearing a suit and a black bow tie, standing in a studio similar to a TV show. At the beginning of the video, his facial expression is relatively calm and focused. In the middle of the video, the corners of his mouth start to lift, showing a slight smile. While speaking, he waves his arms and makes head movements, emphasizing what he is saying. In the audio, the character speaks at a fast pace. At the beginning of the speech, although there is a hint of laughter, it is very short and seems to be a bitter laugh. In the text, the subtitle says, ""It's really embarrassing, but here, I have to confess to everyone present."" This sentence may be spoken by the man in the studio to the audience or listeners. Based on the video clues of the man's relatively calm and focused facial expression, slight upward curve of the corners of his mouth, and the movements of his arms and head, it can be inferred that he is showing confidence and sincerity when saying this sentence. At the same time, based on the audio clues of the character speaking at a fast pace and the description of a bitter laugh, it can be speculated that this sentence may involve some awkward or unpleasant content, but the man still chooses to be honest and carries a self-deprecating emotion."
sample_00002316,"In the video, a male figure is shown indoors. He is looking at someone standing in front of him. During the conversation, his facial muscles are tense, his mouth is wide open, indicating that he is speaking forcefully and appearing somewhat excited. His facial expression is serious and negative. In the audio, the volume is high, the speech is fast, and the tone is aggressive, giving the impression that the character is very excited and angry. In the text, the subtitle reads, ""Are you crazy?"" This sentence is likely spoken by the male figure to the person standing in front of him. Based on the visual clues of the male figure's tense facial muscles, wide open mouth, serious and negative expression, as well as the audio clue of an aggressive and angry tone, we can infer that this sentence is a reproach or accusation made by the male figure in a state of anger. Therefore, this sentence expresses the male figure's dissatisfaction and anger."
sample_00002325,"In the video, the screen shows a lady next to a lamp, and the environment appears somewhat dim, but her yellow clothing stands out against such a background. In the video, her gaze is directed towards a person above her, who is not in the frame. Her lips move slightly, as if speaking or responding. Her mouth curves upwards, with a smile, and her facial expression appears quite pleasant. Overall, her body language and facial expression indicate that she may be in a positive and happy emotional state. In the audio, the character's tone and intonation are relatively calm, with a low volume. Combined with the text content, it seems to carry a sense of seduction or flirtation. In the text, the subtitle reads: ""Yes! After this party, I have many games to play with you, at least ten."" This sentence may be the lady's response or proposal to the person above. Based on the video clue of the lady's direct gaze and smiling expression, as well as the audio clue of the character's calm tone, low volume, and suggestive or flirtatious meaning, we can infer that this sentence may carry a teasing or flirtatious tone. The lady's overall display of a positive and happy emotional state also aligns with this tone."
sample_00002329,"In the video, the screen shows a young woman in an indoor environment, with a blurred background but some books can be seen stacked on the side. At the beginning of the video, she looks down with a gentle and friendly facial expression, with a noticeable smile that indicates she is happy at the moment. In the following scenes, she looks at the other person and engages in a conversation with them. In the audio, combined with the text content, the character is asking about the other person's whereabouts. In the text, the subtitle says, ""Where have you been these days? I thought you were transferred."" This sentence can infer the emotional state of the female character. Based on the obvious smile and happy expression of the female character in the video clues, as well as the tone of the character asking about the other person's whereabouts in the audio clues, we can deduce that this sentence is a form of joking or teasing expression. The female character is likely playfully asking about the other person's whereabouts, expressing her care and curiosity towards them, which aligns with her overall friendly and happy demeanor."
sample_00002337,"In the video, the scene shows a female character walking inside a room with a family environment in the background. At the beginning of the video, she purses her lips, and her expression appears somewhat nervous and anxious. Her gaze is fixed straight ahead, seemingly focused on observing or contemplating something. In the following scene, she turns her head and looks to the side, her gaze and expression becoming more focused, possibly reacting to something or a sudden situation. In the next scene, the female character's mouth slightly opens, indicating surprise or uncertainty about what is happening. In the audio, footsteps and the sound of porcelain clashing can be heard. In the text, the emotional state cannot be determined based on the subtitle content."
sample_00002339,"In the video, the scene shows two individuals in a dimly lit indoor environment. We primarily analyze the emotional state of the older lady on the right side. In the video, her gaze is fixed forward, with a furrowed brow and a negative and serious facial expression. During the conversation, she leans forward, a body movement often accompanied by emphasis. Towards the end of the video, her gaze shifts towards the person on the left, seemingly observing their reaction or seeking their opinion. In the audio, the tone is stern and accusatory. In the text, the subtitle reads, ""We think for you, so you should also think for us."" This sentence may be a form of accusation or request from the older lady towards the person on the left. Based on the negative and serious facial expression, the leaning forward body movement in the video, and the stern and accusatory tone in the audio, we can infer that this sentence carries a sense of blame or emphasis. The lady's gaze towards the person on the left may indicate her desire for them to seriously consider or contemplate the question or request she has made. Therefore, this sentence expresses the lady's dissatisfaction or expectation for the other person to consider the feelings of others more."
sample_00002348,"In the video, the scene shows a woman leaning on a sofa, holding a phone and talking. At the beginning of the video, her facial expression is relatively calm. In the following scenes, her expression undergoes a drastic change. Her eyes widen, her mouth opens wide, and she suddenly sits up from the sofa, showing a very surprised expression. At the same time, her gaze remains fixed, indicating that it is not a situation at the scene that caused her reaction, but rather the content of the phone call that shocked her. In the audio, the character's tone is very high and short, exclaiming ""Ah,"" reflecting her astonishment. In the text, the subtitle says, ""Ah, Wei Wei is not pregnant."" This sentence indicates that the woman is shocked to learn the news that Wei Wei is not pregnant. Based on the sudden sitting up and the extremely surprised expression in the video clues, as well as the high and short exclamation in the audio clue, we can infer that this sentence is the woman's astonished expression after learning that Wei Wei is not pregnant. The woman's expression and the exclamation in the audio clue both indicate that she is very shocked by this news."
sample_00002374,"In the video, the screen shows a woman talking on the phone, and the scene appears to be indoors. Her brows are furrowed and her facial expression is negative, indicating that she may be having an unpleasant conversation or receiving some unsatisfactory news. In the audio, it is impossible to determine the emotional state of the person. In the text, the subtitle says, ""Did you handle that situation? You guys are so noisy, what's going on?"" This sentence may be spoken by the woman on the phone. Based on the video clues of the woman's furrowed brows and negative facial expression, as well as the question and complaint the woman makes to the person on the phone in the subtitle, we can infer that the woman may be feeling anxious, dissatisfied, or irritated. Due to the inability to determine the emotional state of the person from the audio clues, we cannot further determine the specific emotions of the woman."
sample_00002394,"In the video, the screen shows a male character, with a blurred background, but it can be seen that it is outdoors. In the video, he looks directly at the other person, with a furrowed brow and a serious facial expression, indicating that he is engaged in a serious and negative conversation. During the conversation, he accompanies his words with head movements. Based on the shaking of his right shoulder, it can be inferred that he is also making hand gestures. These body movements often indicate emphasis, and he seems to be emphasizing a certain point or explaining a certain issue. Based on these scenes, it can be inferred that the male character in the video is possibly engaged in a serious or earnest conversation. His facial expression is negative, indicating that he may be arguing with the other person. In the audio, the character's tone is excited and questioning. The character raises the volume in the second half of the speech, as if his anger is about to erupt. In the text, the subtitle says, ""Who has been following me and Panyang for the past fifteen years?"" This sentence may be a question or accusation from the male character in the conversation. Based on the serious facial expression, head movements, and shoulder shaking of the male character in the video clues, as well as the excited tone and questioning attitude in the audio clues, we can infer that this sentence carries a sense of anger and accusation. The male character may have expressed his dissatisfaction and anger to the other person, questioning why they have been following him and Panyang for the past fifteen years."
sample_00002419,"In the video, the screen shows a woman standing in a dim environment, with some blurry red neon lights in the background, presumably a entertainment venue like a bar. At the beginning of the video, her facial expression is relatively calm. In the following scenes, her expression becomes relaxed, with a more noticeable smile at the corners of her mouth, and her eyes reveal a hint of happiness. In the audio, the background music sounds like it is in a entertainment venue like a bar. In the text, it is impossible to determine the emotional state based on the subtitle content."
sample_00002420,"In the video, a female character appears in the frame with an indoor environment background, resembling a staircase in a home. In the video, she looks down and her mouth is moving, indicating that she is speaking and communicating with someone below her. Her facial expression is not relaxed and somewhat serious. Towards the end of the video, her eyebrows slightly furrow and her facial muscles tense, indicating that she is experiencing heightened emotions. Overall, this conversation may involve sensitive or controversial topics that make her feel upset and excited.In the audio, the character speaks at a fast pace without pauses in the sentences. The tone is sharp and aggressive, conveying the character's anger.In the text, the subtitle reads: ""Even if he is a patient, you heard how he was talking nonsense. How can I sit through that?"" This sentence is likely the female character's response to the person below her. Based on the serious expression and slightly furrowed eyebrows of the female character in the video, as well as the angry tone in the audio, we can infer that this sentence carries a sense of anger and dissatisfaction. The female character is likely angry and dissatisfied with the remarks made by the person below her, considering them nonsense, and expressing her inability to tolerate such remarks. Overall, this conversation may involve sensitive or controversial topics that have triggered the female character's anger and excitement."
sample_00002444,"In the video, the screen shows a female character sitting in an indoor environment, possibly her home. At the beginning of the video, she supports her head with one hand and holds a snack in the other hand, indicating that the character is in a relaxed state. At the same time, her gaze is constantly directed towards the right side, and her mouth is moving, as if she is talking to someone. In the middle of the video, the corners of her mouth start to lift, indicating that the character is engaged in a pleasant conversation. At the same time, accompanied by the action of closing her eyes, this may indicate that she is enjoying a certain thought. In the audio, the character's tone is flirtatious and pleasant. In the text, the subtitle says, ""More pitiful than Dou E, clearly loves me so much."" This sentence may be the female character's evaluation of someone or a self-evaluation. Based on the video clues of the female character's relaxed state, constant gaze towards the right side, and movement of the mouth, as well as the upward movement of the corners of her mouth and the action of closing her eyes, it can be inferred that she is engaged in a pleasant conversation and enjoying a certain thought. At the same time, based on the audio clue of the character's flirtatious and pleasant tone, it can be speculated that this sentence is said in a teasing or joking tone. Therefore, this sentence may be the female character expressing deep love for someone while using a humorous and playful tone."
sample_00002448,"In the video, the screen shows a man sitting in an indoor environment. He is wearing a white shirt, and the background suggests that it may be a recording scene of a TV program. In the video, he has a slight smile with his mouth upturned and his eyes slightly squinted, indicating a pleasant mood. His gestures are active, seemingly emphasizing a point or telling a story. Overall, he seems to be enjoying the process of communication and may be sharing positive content or interesting stories.In the audio, the tone and intonation are relatively steady. Combining the text and video content, one can feel the affirmation the person has towards the other.In the text, the subtitle says, ""If we were to choose now, I can choose right away."" This sentence may be spoken by the man when sharing his viewpoint or making a decision. Based on the man's smile and active gestures shown in the video clues, as well as the description of a steady and affirmative tone in the audio clues, we can infer that this sentence expresses the man's positive attitude and determination towards a certain choice. The man may be sharing his viewpoint or expressing his decision, showing satisfaction and a pleasant mood towards this choice."
sample_00002449,"In the video, the screen shows a woman wearing a star-patterned outfit. She is taking a selfie or video calling on her phone. There are curtains in the background, suggesting that she may be at home or in a private space. At the beginning of the video, she has a slight smile with her teeth slightly showing, which is usually an expression of happiness or satisfaction. At the end of the video, her eyes are tightly closed, seemingly laughing with some uncontrollable joy, displaying a sense of pleasure or excitement. In the audio, the laughter in the voice can be felt, indicating that the character is in a happy mood. In the text, the emotional state cannot be determined based on the subtitle content."
sample_00002465,"In the video, the screen shows a character wearing a chef's uniform. At the beginning of the video, his gaze is downward, pursing his lips, and his facial expression appears somewhat melancholic, which may indicate that he is going through a sad situation. In the following scenes, he briefly looks up, then starts blinking his eyes rapidly, as if trying to control himself and prevent tears from falling. At the end of the video, he seems to let out a long sigh, as if wanting to release negative emotions. In the audio, the character emits a long sigh, indicating that the character's current emotional state is quite low. In the text, it is impossible to determine the emotional state based on the subtitle content."
sample_00002466,"In the video, the scene shows a male character sitting in a forest. At the beginning of the video, he is bowing his head, as if crying. In the following scenes, he slowly lifts his head, capturing a close-up of the male character's face. He frowns, and the veins on his head are very prominent, showing a very painful expression. In the audio, there are obvious sobbing sounds and the voice sounds tearful, indicating that the character is crying at the moment. From this, it can be inferred that the character may be experiencing a sad emotion. In the text, the subtitle says, ""Let me cry for a while."" This sentence may be a request or response from the male character to someone. Based on the visual clue of the male character bowing his head and crying in the video, as well as the audio clue of obvious sobbing sounds and a tearful tone, we can infer that the male character is in a state of sadness at this time. Therefore, this sentence may be the male character requesting the other person to let him cry for a while to release his emotions."
sample_00002475,"In the video, the screen shows a woman who appears to be wearing a patient gown, possibly in a hospital. In the video, her left eye has tears, which may indicate that she is experiencing some emotional distress or sadness. Her gaze seems to be fixed on the distance, perhaps focusing on something specific or lost in thought. Her mouth moves slightly, suggesting that she wants to express something. In the audio, it is impossible to determine the emotional state of the person. In the text, it is impossible to determine the emotional state based on the subtitle content."
sample_00002476,"In the video, there are two female characters. We mainly analyze the emotional state of the lady facing the camera. At the beginning of the video, her expression appears friendly and cheerful, with a slight upward curve at the corners of her mouth, indicating a pleasant conversation. Her gaze is directly focused on the other person, which usually indicates active participation in the conversation. In the following scenes, her eyebrows slightly raise and her gaze flicks to the right before quickly returning to the other person, giving her expression a somewhat dramatic feel. In the middle and later part of the video, she smiles and looks down at the other person, appearing confident in her remarks. In the audio, her tone is lively, suggesting a joyful mood for the character. In the text, the subtitle says, ""What's in a name? Just a code, why so many rules? Call me whatever you want."" This sentence may be the lady's response to a question or request from the other person. Based on the friendly and cheerful expression of the lady in the video, as well as her direct gaze towards the other person, it can be inferred that she is actively participating in the conversation and has an open and confident attitude towards the other person's question or request. Additionally, based on the lively and joyful tone described in the audio, it can be speculated that the lady's response may have a relaxed or humorous tone. Therefore, this sentence expresses the lady's open attitude towards the other person's rules and naming requirements, and responds in a humorous manner."
sample_00002477,"In the video, the scene shows a man and a woman sitting in a car with dim lighting. We mainly analyze the emotional state of the woman. At the beginning of the video, she looks down and has a heavy and serious facial expression. In the following scenes, she looks out of the car window, seemingly avoiding eye contact with the man, which expresses her negative attitude towards the male character. In the audio, there is a tone of accusation towards the other person. Combined with the text content, this deceptive behavior often triggers anger and dissatisfaction in the character. In the text, the subtitle says, ""I didn't expect you to be a police officer, why did you deceive me?"" This sentence expresses the woman's dissatisfaction and anger towards the male character. Based on the heavy and serious facial expression of the woman in the video clues, as well as her avoidance of eye contact with the man, we can infer that she holds a negative attitude towards the male character. At the same time, based on the accusatory tone in the audio clues and the questioning in the subtitle, ""Why did you deceive me?"", we can infer that the woman feels deceived and is angry and dissatisfied with the man's behavior."
