name,discrete,valence
samplenew3_00084530,happy,
samplenew3_00046060,angry,
samplenew3_00038871,happy,
samplenew3_00002543,happy,
samplenew3_00109658,worried,
samplenew3_00017288,surprise,
samplenew3_00052282,worried,
samplenew3_00044455,surprise,
samplenew3_00010301,worried,
samplenew3_00073308,surprise,
samplenew3_00003094,worried,
samplenew3_00018505,neutral,
samplenew3_00089296,worried,
samplenew3_00027061,angry,
samplenew3_00090575,neutral,
samplenew3_00040484,neutral,
samplenew3_00062696,neutral,
samplenew3_00057757,neutral,
samplenew3_00083564,neutral,
samplenew3_00031829,neutral,
samplenew3_00038778,neutral,
samplenew3_00037278,neutral,
samplenew3_00007871,neutral,
samplenew3_00025240,neutral,
samplenew3_00025680,neutral,
samplenew3_00067381,neutral,
samplenew3_00072146,neutral,
samplenew3_00084743,neutral,
samplenew3_00079066,neutral,
samplenew3_00007908,neutral,
samplenew3_00114939,neutral,
samplenew3_00054659,worried,
samplenew3_00052214,neutral,
samplenew3_00014334,surprise,
samplenew3_00052129,surprise,
samplenew3_00001795,worried,
samplenew3_00066552,worried,
samplenew3_00083548,happy,
samplenew3_00016088,happy,
samplenew3_00018566,happy,
samplenew3_00024063,worried,
samplenew3_00068707,happy,
samplenew3_00004386,happy,
samplenew3_00084444,happy,
samplenew3_00071408,happy,
samplenew3_00093736,sad,
samplenew3_00080287,happy,
samplenew3_00088743,sad,
samplenew3_00114126,sad,
samplenew3_00008627,sad,
samplenew3_00005517,sad,
samplenew3_00073735,worried,
samplenew3_00012592,happy,
samplenew3_00080504,neutral,
samplenew3_00080556,sad,
samplenew3_00070555,happy,
samplenew3_00047342,worried,
samplenew3_00098865,happy,
samplenew3_00029624,surprise,
samplenew3_00076363,happy,
samplenew3_00110303,happy,
samplenew3_00071126,sad,
samplenew3_00031949,angry,
samplenew3_00099160,sad,
samplenew3_00023468,happy,
samplenew3_00037372,sad,
samplenew3_00069915,happy,
samplenew3_00004574,sad,
samplenew3_00054903,sad,
samplenew3_00102128,sad,
samplenew3_00086326,happy,
samplenew3_00009093,worried,
samplenew3_00031131,sad,
samplenew3_00025669,happy,
samplenew3_00093346,neutral,
samplenew3_00081243,happy,
samplenew3_00017347,sad,
samplenew3_00084927,neutral,
samplenew3_00045578,neutral,
samplenew3_00031873,happy,
samplenew3_00076621,sad,
samplenew3_00024592,neutral,
samplenew3_00065428,neutral,
samplenew3_00015802,worried,
samplenew3_00038716,neutral,
samplenew3_00101378,happy,
samplenew3_00072327,neutral,
samplenew3_00075046,neutral,
samplenew3_00089466,happy,
samplenew3_00034279,surprise,
samplenew3_00015097,neutral,
samplenew3_00055762,happy,
samplenew3_00033458,sad,
samplenew3_00085815,worried,
samplenew3_00113799,neutral,
samplenew3_00072167,neutral,
samplenew3_00114442,neutral,
samplenew3_00003357,happy,
samplenew3_00007260,sad,
samplenew3_00046734,neutral,
samplenew3_00099238,neutral,
samplenew3_00083793,sad,
samplenew3_00080820,sad,
samplenew3_00105530,sad,
samplenew3_00066383,sad,
samplenew3_00008243,sad,
samplenew3_00095318,worried,
samplenew3_00026240,happy,
samplenew3_00017227,worried,
samplenew3_00098121,happy,
samplenew3_00006030,happy,
samplenew3_00004690,happy,
samplenew3_00048940,sad,
samplenew3_00111591,happy,
samplenew3_00060614,surprise,
samplenew3_00031982,happy,
samplenew3_00045700,happy,
samplenew3_00070946,sad,
samplenew3_00050072,sad,
samplenew3_00048342,sad,
samplenew3_00067439,sad,
samplenew3_00031258,surprise,
samplenew3_00075534,neutral,
samplenew3_00085643,angry,
samplenew3_00104609,worried,
samplenew3_00101327,surprise,
samplenew3_00048598,angry,
samplenew3_00014341,worried,
samplenew3_00113749,sad,
samplenew3_00097462,sad,
samplenew3_00054328,angry,
samplenew3_00113564,angry,
samplenew3_00041788,angry,
samplenew3_00110664,sad,
samplenew3_00026535,happy,
samplenew3_00003467,sad,
samplenew3_00060174,angry,
samplenew3_00078097,angry,
samplenew3_00052420,worried,
samplenew3_00051944,worried,
samplenew3_00091618,angry,
samplenew3_00053167,worried,
samplenew3_00076627,worried,
samplenew3_00001313,sad,
samplenew3_00068056,sad,
samplenew3_00081783,sad,
samplenew3_00064754,neutral,
samplenew3_00073467,sad,
samplenew3_00089418,sad,
samplenew3_00105652,sad,
samplenew3_00036960,happy,
samplenew3_00113507,sad,
samplenew3_00011707,worried,
samplenew3_00057160,sad,
samplenew3_00051053,sad,
samplenew3_00106950,happy,
samplenew3_00037045,sad,
samplenew3_00026331,surprise,
samplenew3_00056868,worried,
samplenew3_00077831,sad,
samplenew3_00092646,surprise,
samplenew3_00091589,sad,
samplenew3_00100011,surprise,
samplenew3_00095774,neutral,
samplenew3_00111379,happy,
samplenew3_00033864,neutral,
samplenew3_00070657,neutral,
samplenew3_00060865,neutral,
samplenew3_00027791,neutral,
samplenew3_00067473,surprise,
samplenew3_00030969,happy,
samplenew3_00083037,surprise,
samplenew3_00052015,neutral,
samplenew3_00032164,surprise,
samplenew3_00000007,neutral,
samplenew3_00100910,angry,
samplenew3_00061195,neutral,
samplenew3_00113953,worried,
samplenew3_00007410,worried,
samplenew3_00011919,neutral,
samplenew3_00015147,worried,
samplenew3_00032625,worried,
samplenew3_00075536,worried,
samplenew3_00067528,worried,
samplenew3_00007828,worried,
samplenew3_00031283,worried,
samplenew3_00016029,surprise,
samplenew3_00007821,neutral,
samplenew3_00001240,happy,
samplenew3_00072092,happy,
samplenew3_00059433,happy,
samplenew3_00062379,sad,
samplenew3_00082235,happy,
samplenew3_00032568,happy,
samplenew3_00084999,worried,
samplenew3_00088914,happy,
samplenew3_00064608,worried,
samplenew3_00017709,happy,
samplenew3_00078940,happy,
samplenew3_00098999,sad,
samplenew3_00030890,sad,
samplenew3_00017773,surprise,
samplenew3_00043903,worried,
samplenew3_00053865,happy,
samplenew3_00022231,sad,
samplenew3_00017644,happy,
samplenew3_00069603,happy,
samplenew3_00056747,happy,
samplenew3_00059800,worried,
samplenew3_00111361,happy,
samplenew3_00090749,happy,
samplenew3_00016905,sad,
samplenew3_00023450,neutral,
samplenew3_00006991,worried,
samplenew3_00034767,surprise,
samplenew3_00077131,happy,
samplenew3_00095434,happy,
samplenew3_00068164,worried,
samplenew3_00079076,happy,
samplenew3_00036102,happy,
samplenew3_00016960,happy,
samplenew3_00074698,happy,
samplenew3_00084878,happy,
samplenew3_00009239,surprise,
samplenew3_00115505,sad,
samplenew3_00040815,sad,
samplenew3_00032403,surprise,
samplenew3_00092303,happy,
samplenew3_00006089,surprise,
samplenew3_00072567,worried,
samplenew3_00109036,surprise,
samplenew3_00086284,worried,
samplenew3_00085476,happy,
samplenew3_00025058,happy,
samplenew3_00097458,neutral,
samplenew3_00114278,neutral,
samplenew3_00014242,worried,
samplenew3_00013343,worried,
samplenew3_00102741,happy,
samplenew3_00015997,happy,
samplenew3_00071515,happy,
samplenew3_00106503,sad,
samplenew3_00021531,sad,
samplenew3_00012635,sad,
samplenew3_00063959,happy,
samplenew3_00062556,surprise,
samplenew3_00052673,sad,
samplenew3_00020781,happy,
samplenew3_00115389,sad,
samplenew3_00042804,sad,
samplenew3_00093855,sad,
samplenew3_00107772,sad,
samplenew3_00063052,happy,
samplenew3_00107725,sad,
samplenew3_00115113,sad,
samplenew3_00023573,sad,
samplenew3_00064631,happy,
samplenew3_00104614,happy,
samplenew3_00043870,sad,
samplenew3_00100355,sad,
samplenew3_00062222,worried,
samplenew3_00092552,worried,
samplenew3_00043914,neutral,
samplenew3_00040860,sad,
samplenew3_00074721,sad,
samplenew3_00095647,happy,
samplenew3_00113220,worried,
samplenew3_00051921,neutral,
samplenew3_00078665,sad,
samplenew3_00038549,happy,
samplenew3_00007166,sad,
samplenew3_00075179,sad,
samplenew3_00048265,sad,
samplenew3_00113374,happy,
samplenew3_00110192,sad,
samplenew3_00071988,neutral,
samplenew3_00101050,worried,
samplenew3_00047312,angry,
samplenew3_00055553,worried,
samplenew3_00113609,sad,
samplenew3_00041214,sad,
samplenew3_00029892,angry,
samplenew3_00015614,sad,
samplenew3_00114154,sad,
samplenew3_00056016,sad,
samplenew3_00099212,sad,
samplenew3_00069765,happy,
samplenew3_00081021,happy,
samplenew3_00019352,sad,
samplenew3_00032314,sad,
samplenew3_00102050,angry,
samplenew3_00045420,happy,
samplenew3_00094505,angry,
samplenew3_00028293,happy,
samplenew3_00049584,worried,
samplenew3_00108077,sad,
samplenew3_00053330,neutral,
samplenew3_00106379,sad,
samplenew3_00017913,happy,
samplenew3_00062838,sad,
samplenew3_00030982,sad,
samplenew3_00017692,angry,
samplenew3_00044479,happy,
samplenew3_00070575,angry,
samplenew3_00107219,worried,
samplenew3_00111633,worried,
samplenew3_00022325,worried,
samplenew3_00005770,surprise,
samplenew3_00111490,sad,
samplenew3_00098154,sad,
samplenew3_00051634,surprise,
samplenew3_00080564,sad,
samplenew3_00026913,worried,
samplenew3_00091665,sad,
samplenew3_00039540,sad,
samplenew3_00049768,sad,
samplenew3_00079331,surprise,
samplenew3_00091835,sad,
samplenew3_00102822,angry,
samplenew3_00053190,neutral,
samplenew3_00068515,sad,
samplenew3_00084234,sad,
samplenew3_00020399,angry,
samplenew3_00082229,happy,
samplenew3_00084292,sad,
samplenew3_00075048,angry,
samplenew3_00065983,sad,
samplenew3_00029395,angry,
samplenew3_00083187,angry,
samplenew3_00023589,angry,
samplenew3_00096232,angry,
samplenew3_00099389,angry,
samplenew3_00109626,sad,
samplenew3_00111384,happy,
samplenew3_00045468,worried,
samplenew3_00038018,sad,
samplenew3_00012816,sad,
samplenew3_00058667,angry,
samplenew3_00073613,sad,
samplenew3_00089076,angry,
samplenew3_00007938,sad,
samplenew3_00079698,sad,
samplenew3_00094689,sad,
samplenew3_00096054,worried,
samplenew3_00077902,angry,
samplenew3_00062388,angry,
samplenew3_00040616,angry,
samplenew3_00104806,sad,
samplenew3_00063229,worried,
samplenew3_00005402,happy,
samplenew3_00109861,happy,
samplenew3_00093384,surprise,
samplenew3_00048521,angry,
samplenew3_00076330,worried,
samplenew3_00041771,angry,
samplenew3_00102448,sad,
samplenew3_00077206,angry,
samplenew3_00100243,sad,
samplenew3_00091097,sad,
samplenew3_00053869,worried,
samplenew3_00113557,worried,
samplenew3_00109213,neutral,
samplenew3_00051651,sad,
samplenew3_00075193,sad,
samplenew3_00091730,sad,
samplenew3_00028331,worried,
samplenew3_00083879,worried,
samplenew3_00005132,neutral,
samplenew3_00102092,sad,
samplenew3_00036874,angry,
samplenew3_00099245,sad,
samplenew3_00059556,surprise,
samplenew3_00025598,sad,
samplenew3_00081172,surprise,
samplenew3_00079894,happy,
samplenew3_00097221,surprise,
samplenew3_00012590,angry,
samplenew3_00063438,sad,
samplenew3_00100707,angry,
samplenew3_00073591,sad,
samplenew3_00030262,angry,
samplenew3_00026327,happy,
samplenew3_00022961,angry,
samplenew3_00085848,angry,
samplenew3_00078919,angry,
samplenew3_00017057,angry,
samplenew3_00103348,angry,
samplenew3_00068855,sad,
samplenew3_00077320,sad,
samplenew3_00100012,sad,
samplenew3_00072457,happy,
samplenew3_00080614,happy,
samplenew3_00063191,sad,
samplenew3_00042418,angry,
samplenew3_00043239,angry,
samplenew3_00025025,neutral,
samplenew3_00026930,neutral,
samplenew3_00072193,neutral,
samplenew3_00010429,happy,
samplenew3_00011101,sad,
samplenew3_00111270,neutral,
samplenew3_00004119,neutral,
samplenew3_00078187,neutral,
samplenew3_00015219,neutral,
samplenew3_00002029,neutral,
samplenew3_00001817,worried,
samplenew3_00019765,sad,
samplenew3_00065622,angry,
samplenew3_00090534,angry,
samplenew3_00108995,surprise,
samplenew3_00021340,sad,
samplenew3_00088712,happy,
samplenew3_00008110,happy,
samplenew3_00046163,happy,
samplenew3_00026866,sad,
samplenew3_00101721,happy,
samplenew3_00100398,neutral,
samplenew3_00000025,angry,
samplenew3_00026645,worried,
samplenew3_00087068,happy,
samplenew3_00083837,angry,
samplenew3_00028271,happy,
samplenew3_00032042,sad,
samplenew3_00006110,happy,
samplenew3_00077919,surprise,
samplenew3_00089214,happy,
samplenew3_00087296,sad,
samplenew3_00068288,sad,
samplenew3_00091473,sad,
samplenew3_00015312,sad,
samplenew3_00021592,sad,
samplenew3_00066477,neutral,
samplenew3_00016365,sad,
samplenew3_00049449,sad,
samplenew3_00089576,sad,
samplenew3_00115346,happy,
samplenew3_00006012,sad,
samplenew3_00060549,happy,
samplenew3_00051449,happy,
samplenew3_00086040,sad,
samplenew3_00081746,happy,
samplenew3_00011730,happy,
samplenew3_00036383,happy,
samplenew3_00066098,sad,
samplenew3_00018213,worried,
samplenew3_00037025,neutral,
samplenew3_00065819,neutral,
samplenew3_00021486,worried,
samplenew3_00023275,worried,
samplenew3_00062867,neutral,
samplenew3_00067169,neutral,
samplenew3_00070595,neutral,
samplenew3_00107799,neutral,
samplenew3_00009269,angry,
samplenew3_00029337,neutral,
samplenew3_00107520,angry,
samplenew3_00043054,angry,
samplenew3_00034947,sad,
samplenew3_00043121,surprise,
samplenew3_00000691,angry,
samplenew3_00039791,sad,
samplenew3_00031554,happy,
samplenew3_00009438,surprise,
samplenew3_00019985,sad,
samplenew3_00064285,happy,
samplenew3_00059653,sad,
samplenew3_00057601,angry,
samplenew3_00024007,happy,
samplenew3_00025174,sad,
samplenew3_00052196,neutral,
samplenew3_00026189,neutral,
samplenew3_00065873,angry,
samplenew3_00043899,angry,
samplenew3_00079272,worried,
samplenew3_00014803,angry,
samplenew3_00096669,happy,
samplenew3_00002576,angry,
samplenew3_00088276,happy,
samplenew3_00091026,happy,
samplenew3_00075496,sad,
samplenew3_00114886,sad,
samplenew3_00114882,neutral,
samplenew3_00112461,sad,
samplenew3_00087167,worried,
samplenew3_00110275,worried,
samplenew3_00024179,worried,
samplenew3_00065004,happy,
samplenew3_00105787,angry,
samplenew3_00048137,neutral,
samplenew3_00027497,neutral,
samplenew3_00016125,neutral,
samplenew3_00064308,angry,
samplenew3_00084345,angry,
samplenew3_00043815,angry,
samplenew3_00020213,sad,
samplenew3_00062292,happy,
samplenew3_00094889,angry,
samplenew3_00081441,sad,
samplenew3_00095326,sad,
samplenew3_00039691,angry,
samplenew3_00009723,sad,
samplenew3_00061252,surprise,
samplenew3_00079047,worried,
samplenew3_00085995,happy,
samplenew3_00041353,happy,
samplenew3_00096813,sad,
samplenew3_00098916,happy,
samplenew3_00053134,neutral,
samplenew3_00068442,neutral,
samplenew3_00038285,neutral,
samplenew3_00042648,neutral,
samplenew3_00086667,neutral,
samplenew3_00000064,neutral,
samplenew3_00006128,neutral,
samplenew3_00054650,neutral,
samplenew3_00100863,neutral,
samplenew3_00017666,neutral,
samplenew3_00055357,neutral,
samplenew3_00096106,neutral,
samplenew3_00051635,neutral,
samplenew3_00086639,angry,
samplenew3_00049178,neutral,
samplenew3_00101219,neutral,
samplenew3_00015663,neutral,
samplenew3_00051066,neutral,
samplenew3_00057314,worried,
samplenew3_00025294,neutral,
samplenew3_00001325,neutral,
samplenew3_00060385,neutral,
samplenew3_00066316,neutral,
samplenew3_00093415,neutral,
samplenew3_00000690,surprise,
samplenew3_00039225,neutral,
samplenew3_00037060,neutral,
samplenew3_00074237,neutral,
samplenew3_00021062,surprise,
samplenew3_00000253,surprise,
samplenew3_00102416,sad,
samplenew3_00060326,angry,
samplenew3_00067152,sad,
samplenew3_00078718,sad,
samplenew3_00037742,neutral,
samplenew3_00048162,happy,
samplenew3_00035402,angry,
samplenew3_00105550,sad,
samplenew3_00108259,sad,
samplenew3_00114944,neutral,
samplenew3_00021481,worried,
samplenew3_00100810,sad,
samplenew3_00003634,neutral,
samplenew3_00102689,neutral,
samplenew3_00081288,angry,
samplenew3_00095979,happy,
samplenew3_00057193,sad,
samplenew3_00113042,neutral,
samplenew3_00093952,sad,
samplenew3_00084697,sad,
samplenew3_00075058,sad,
samplenew3_00042432,neutral,
samplenew3_00072012,happy,
samplenew3_00014271,neutral,
samplenew3_00044050,angry,
samplenew3_00008824,neutral,
samplenew3_00024587,sad,
samplenew3_00011693,worried,
samplenew3_00075202,happy,
samplenew3_00031514,happy,
samplenew3_00024142,happy,
samplenew3_00046275,angry,
samplenew3_00047122,neutral,
samplenew3_00034325,neutral,
samplenew3_00101181,happy,
samplenew3_00017945,sad,
samplenew3_00065457,angry,
samplenew3_00115437,sad,
samplenew3_00035923,angry,
samplenew3_00036338,angry,
samplenew3_00106671,angry,
samplenew3_00007922,neutral,
samplenew3_00015778,worried,
samplenew3_00114952,sad,
samplenew3_00070734,worried,
samplenew3_00098497,worried,
samplenew3_00072519,happy,
samplenew3_00099555,happy,
samplenew3_00001460,worried,
samplenew3_00106362,neutral,
samplenew3_00009342,neutral,
samplenew3_00058616,neutral,
samplenew3_00074639,worried,
samplenew3_00066528,neutral,
samplenew3_00025748,neutral,
samplenew3_00105278,neutral,
samplenew3_00039936,worried,
samplenew3_00037653,sad,
samplenew3_00072041,sad,
samplenew3_00059411,surprise,
samplenew3_00076119,sad,
samplenew3_00011299,happy,
samplenew3_00000862,neutral,
samplenew3_00001965,neutral,
samplenew3_00018147,happy,
samplenew3_00037253,sad,
samplenew3_00045553,sad,
samplenew3_00020045,sad,
samplenew3_00090634,neutral,
samplenew3_00043821,neutral,
samplenew3_00037926,neutral,
samplenew3_00059425,neutral,
samplenew3_00058770,happy,
samplenew3_00005210,happy,
samplenew3_00001510,worried,
samplenew3_00102431,worried,
samplenew3_00060471,happy,
samplenew3_00079613,surprise,
samplenew3_00066810,sad,
samplenew3_00006897,happy,
samplenew3_00009206,worried,
samplenew3_00073241,neutral,
samplenew3_00114089,surprise,
samplenew3_00055945,sad,
samplenew3_00111163,happy,
samplenew3_00049468,sad,
samplenew3_00022426,happy,
samplenew3_00019285,neutral,
samplenew3_00024531,angry,
samplenew3_00034384,angry,
samplenew3_00026564,neutral,
samplenew3_00000356,angry,
samplenew3_00056915,neutral,
samplenew3_00016500,neutral,
samplenew3_00109942,neutral,
samplenew3_00060126,neutral,
samplenew3_00112064,neutral,
samplenew3_00068203,neutral,
samplenew3_00091974,neutral,
samplenew3_00018053,neutral,
samplenew3_00107969,neutral,
samplenew3_00026688,neutral,
samplenew3_00048619,sad,
samplenew3_00086841,worried,
samplenew3_00049639,happy,
samplenew3_00011825,worried,
samplenew3_00072159,sad,
samplenew3_00049594,sad,
samplenew3_00070818,happy,
samplenew3_00041915,sad,
samplenew3_00018717,sad,
samplenew3_00106152,angry,
samplenew3_00079032,angry,
samplenew3_00052335,sad,
samplenew3_00105225,angry,
samplenew3_00114463,happy,
samplenew3_00044483,angry,
samplenew3_00005884,neutral,
samplenew3_00036398,sad,
samplenew3_00032035,worried,
samplenew3_00051486,sad,
samplenew3_00064110,happy,
samplenew3_00103902,neutral,
samplenew3_00021032,worried,
samplenew3_00040455,sad,
samplenew3_00033847,angry,
samplenew3_00087208,neutral,
samplenew3_00091157,happy,
samplenew3_00107277,sad,
samplenew3_00075478,angry,
samplenew3_00058035,angry,
samplenew3_00025508,angry,
samplenew3_00004674,angry,
samplenew3_00113510,angry,
samplenew3_00109889,angry,
samplenew3_00056725,neutral,
samplenew3_00005999,worried,
samplenew3_00004338,neutral,
samplenew3_00080112,angry,
samplenew3_00034934,neutral,
samplenew3_00097648,neutral,
samplenew3_00004912,neutral,
samplenew3_00002806,neutral,
samplenew3_00094511,neutral,
samplenew3_00080756,sad,
samplenew3_00084553,happy,
samplenew3_00035535,angry,
samplenew3_00102848,sad,
samplenew3_00006108,happy,
samplenew3_00049431,neutral,
samplenew3_00025755,neutral,
samplenew3_00022324,angry,
samplenew3_00024149,neutral,
samplenew3_00036509,happy,
samplenew3_00043787,worried,
samplenew3_00001002,angry,
samplenew3_00026589,neutral,
samplenew3_00021014,neutral,
samplenew3_00078243,sad,
samplenew3_00003511,angry,
samplenew3_00088052,angry,
samplenew3_00036598,angry,
samplenew3_00094655,angry,
samplenew3_00106465,angry,
samplenew3_00099718,sad,
samplenew3_00105237,neutral,
samplenew3_00051069,sad,
samplenew3_00034369,sad,
samplenew3_00066632,neutral,
samplenew3_00096602,neutral,
samplenew3_00008517,sad,
samplenew3_00020183,happy,
samplenew3_00050556,angry,
samplenew3_00069356,neutral,
samplenew3_00046575,sad,
samplenew3_00102700,worried,
samplenew3_00104742,angry,
samplenew3_00109248,neutral,
samplenew3_00092525,sad,
samplenew3_00029531,angry,
samplenew3_00107865,happy,
samplenew3_00078129,neutral,
samplenew3_00096109,neutral,
samplenew3_00025745,neutral,
samplenew3_00078352,angry,
samplenew3_00059391,angry,
samplenew3_00059928,neutral,
samplenew3_00009001,neutral,
samplenew3_00017246,angry,
samplenew3_00069280,angry,
samplenew3_00021271,sad,
samplenew3_00060667,neutral,
samplenew3_00004254,angry,
samplenew3_00102121,worried,
samplenew3_00012905,angry,
samplenew3_00052886,neutral,
samplenew3_00103131,happy,
samplenew3_00056836,angry,
samplenew3_00075876,neutral,
samplenew3_00001403,sad,
samplenew3_00017650,sad,
samplenew3_00025206,sad,
samplenew3_00010250,neutral,
samplenew3_00105027,worried,
samplenew3_00027207,neutral,
samplenew3_00099740,sad,
samplenew3_00076009,neutral,
samplenew3_00036103,happy,
samplenew3_00090104,neutral,
samplenew3_00032167,sad,
samplenew3_00011028,angry,
samplenew3_00059579,neutral,
samplenew3_00115199,happy,
samplenew3_00107249,angry,
samplenew3_00017245,happy,
samplenew3_00107989,happy,
samplenew3_00007591,neutral,
samplenew3_00095113,sad,
samplenew3_00001824,neutral,
samplenew3_00035375,sad,
samplenew3_00032650,sad,
samplenew3_00094229,neutral,
samplenew3_00105335,happy,
samplenew3_00007268,neutral,
samplenew3_00100816,neutral,
samplenew3_00110976,neutral,
samplenew3_00084602,sad,
samplenew3_00069933,happy,
samplenew3_00037425,sad,
samplenew3_00059500,sad,
samplenew3_00050119,neutral,
samplenew3_00101731,sad,
samplenew3_00054214,neutral,
samplenew3_00033904,happy,
samplenew3_00081644,neutral,
samplenew3_00114669,surprise,
samplenew3_00085620,sad,
samplenew3_00005788,happy,
samplenew3_00002827,sad,
samplenew3_00084146,happy,
samplenew3_00075513,neutral,
samplenew3_00098802,neutral,
samplenew3_00098469,worried,
samplenew3_00086705,neutral,
samplenew3_00081934,neutral,
samplenew3_00038235,neutral,
samplenew3_00090645,neutral,
samplenew3_00046264,neutral,
samplenew3_00036047,neutral,
samplenew3_00094515,neutral,
samplenew3_00057177,worried,
samplenew3_00024934,worried,
samplenew3_00004003,worried,
samplenew3_00113897,neutral,
samplenew3_00062190,happy,
samplenew3_00095964,happy,
samplenew3_00015775,neutral,
samplenew3_00067474,neutral,
samplenew3_00092344,happy,
samplenew3_00099025,neutral,
samplenew3_00076551,happy,
samplenew3_00058021,happy,
samplenew3_00070324,surprise,
samplenew3_00075339,neutral,
samplenew3_00061231,neutral,
samplenew3_00081829,worried,
samplenew3_00082972,neutral,
samplenew3_00082463,neutral,
samplenew3_00099113,worried,
samplenew3_00100941,happy,
samplenew3_00100003,neutral,
samplenew3_00015638,neutral,
samplenew3_00032593,neutral,
samplenew3_00078483,neutral,
samplenew3_00001896,neutral,
samplenew3_00069306,neutral,
samplenew3_00103516,neutral,
samplenew3_00025084,neutral,
samplenew3_00056416,sad,
samplenew3_00016861,happy,
samplenew3_00112076,sad,
samplenew3_00027945,neutral,
samplenew3_00032807,happy,
samplenew3_00016852,sad,
samplenew3_00063345,neutral,
samplenew3_00015275,happy,
samplenew3_00114755,surprise,
samplenew3_00010513,neutral,
samplenew3_00025262,neutral,
samplenew3_00043773,neutral,
samplenew3_00007507,happy,
samplenew3_00016730,surprise,
samplenew3_00057866,worried,
samplenew3_00093233,neutral,
samplenew3_00049932,neutral,
samplenew3_00002476,neutral,
samplenew3_00075364,neutral,
samplenew3_00037479,neutral,
samplenew3_00078417,worried,
samplenew3_00036058,neutral,
samplenew3_00009273,neutral,
samplenew3_00059673,worried,
samplenew3_00019202,neutral,
samplenew3_00082652,neutral,
samplenew3_00088847,neutral,
samplenew3_00060706,neutral,
samplenew3_00037934,worried,
samplenew3_00012762,neutral,
samplenew3_00030166,neutral,
samplenew3_00021845,surprise,
samplenew3_00045869,angry,
samplenew3_00004731,neutral,
samplenew3_00029118,neutral,
samplenew3_00032122,neutral,
samplenew3_00005072,neutral,
samplenew3_00039113,worried,
samplenew3_00103322,neutral,
samplenew3_00013234,neutral,
samplenew3_00069834,surprise,
samplenew3_00105340,neutral,
samplenew3_00025205,neutral,
samplenew3_00110211,neutral,
samplenew3_00044375,neutral,
samplenew3_00033931,neutral,
samplenew3_00010415,neutral,
samplenew3_00031599,neutral,
samplenew3_00086321,neutral,
samplenew3_00078840,neutral,
samplenew3_00094135,neutral,
samplenew3_00099603,neutral,
samplenew3_00013328,neutral,
samplenew3_00009341,neutral,
samplenew3_00023979,neutral,
samplenew3_00094203,neutral,
samplenew3_00015347,neutral,
samplenew3_00108798,neutral,
samplenew3_00002404,neutral,
samplenew3_00014471,neutral,
samplenew3_00064488,neutral,
samplenew3_00019832,neutral,
samplenew3_00097480,neutral,
samplenew3_00018788,neutral,
samplenew3_00076608,neutral,
samplenew3_00070931,neutral,
samplenew3_00097371,neutral,
samplenew3_00016738,neutral,
samplenew3_00020342,surprise,
samplenew3_00011660,surprise,
samplenew3_00047798,neutral,
samplenew3_00027131,surprise,
samplenew3_00008951,worried,
samplenew3_00078178,neutral,
samplenew3_00072770,worried,
samplenew3_00111717,neutral,
samplenew3_00076408,happy,
samplenew3_00093680,neutral,
samplenew3_00089050,neutral,
samplenew3_00027202,neutral,
samplenew3_00015393,worried,
samplenew3_00058065,sad,
samplenew3_00013989,neutral,
samplenew3_00042047,sad,
samplenew3_00065141,happy,
samplenew3_00034960,neutral,
samplenew3_00044111,neutral,
samplenew3_00025551,sad,
samplenew3_00046611,sad,
samplenew3_00084759,sad,
samplenew3_00059565,happy,
samplenew3_00029904,neutral,
samplenew3_00070249,neutral,
samplenew3_00074048,sad,
samplenew3_00075652,worried,
samplenew3_00047996,worried,
samplenew3_00108393,neutral,
samplenew3_00056743,neutral,
samplenew3_00099320,worried,
samplenew3_00009537,angry,
samplenew3_00046052,worried,
samplenew3_00089361,sad,
samplenew3_00055263,angry,
samplenew3_00056878,angry,
samplenew3_00048613,angry,
samplenew3_00014812,neutral,
samplenew3_00089454,happy,
samplenew3_00070765,angry,
samplenew3_00023144,happy,
samplenew3_00041124,happy,
samplenew3_00043857,angry,
samplenew3_00056118,happy,
samplenew3_00088988,surprise,
samplenew3_00091032,angry,
samplenew3_00110955,sad,
samplenew3_00039805,neutral,
samplenew3_00043459,sad,
samplenew3_00061037,sad,
samplenew3_00074585,sad,
samplenew3_00053481,surprise,
samplenew3_00086302,angry,
samplenew3_00103462,angry,
samplenew3_00017508,angry,
samplenew3_00090412,neutral,
samplenew3_00068948,angry,
samplenew3_00074522,angry,
samplenew3_00101421,angry,
samplenew3_00030060,angry,
samplenew3_00112975,angry,
samplenew3_00013319,angry,
samplenew3_00100854,happy,
samplenew3_00056805,sad,
samplenew3_00052488,angry,
samplenew3_00055473,angry,
samplenew3_00044625,sad,
samplenew3_00033417,sad,
samplenew3_00048874,happy,
samplenew3_00090569,angry,
samplenew3_00027028,sad,
samplenew3_00074668,angry,
samplenew3_00112939,worried,
samplenew3_00081016,sad,
samplenew3_00078408,worried,
samplenew3_00011570,neutral,
samplenew3_00081953,angry,
samplenew3_00064067,angry,
samplenew3_00070762,happy,
samplenew3_00015186,angry,
samplenew3_00027484,sad,
samplenew3_00078185,sad,
samplenew3_00079479,worried,
samplenew3_00035084,sad,
samplenew3_00054210,neutral,
samplenew3_00104387,sad,
samplenew3_00109787,happy,
samplenew3_00058876,worried,
samplenew3_00083345,happy,
samplenew3_00040946,happy,
samplenew3_00040236,worried,
samplenew3_00045463,neutral,
